0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.11,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06
0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.06
0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,0.8
0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.42
0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,1.99
0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,2.9
0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,1.19
0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.85
0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.23
0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.06
0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.17
0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.11
0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,0.4
0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,2.95
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.06
0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0
0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0
0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0
0.0,0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0
0.0,0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.42,1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.99,2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.19,0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0.11,0.4,2.95,0.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
